"id_cliente","compras_online","compras_locales","productos_online","productos_locales","servicios_comprados","gasto_online","gasto_local","fecha_ultima_compra_online","fecha_ultima_compra_local","dias_desde_ultima_compra_online","dias_desde_ultima_compra_local","cliente_sin_compras","producto_preferido","categoria_preferida","marca_preferida","presentacion_preferida","servicio_preferido"
"a26e8f33-c482-42b0-8f1d-204af5c97dca",7,3,30,4,4,10315.50,1247.00,"2026-06-13","2025-04-13",39,465,0,"Bifasico Platino","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"a31c5f23-78cb-4d5f-b45b-68f84a0e5a2a",7,4,29,7,7,10559.50,2208.50,"2026-06-25","2025-10-20",27,275,0,"30 Unrivaled Vinyl Ink","Tratamiento capilar","AVYNA","Única","Depilaciones Cera y Navaja"
"a3341801-abf6-43ae-85af-d40fe7a9b468",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a36d83b3-3e30-45b6-a837-388461b3cd8e",1,1,3,2,2,1109.00,640.00,"2026-06-24","2026-07-08",28,14,0,"Mashera Di Argan","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"a38b94f0-3061-42e1-ae6b-148833216543",7,4,29,10,10,9236.50,2993.50,"2026-06-17","2025-02-24",35,513,0,"Desmaquillante Mk","Cuidado facial","AVYNA","Única","Corte de Cabello Dama"
"a3cc43ef-6e06-49c5-8705-9d265c5e65dd",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a3f76ead-72b6-44cf-89d0-29eb9e4c2afa",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a403d1db-1b1d-48d0-8ba6-8a24b11f1b4a",2,1,6,1,1,2558.00,300.00,"2025-12-01","2025-01-22",233,546,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"a4347c42-28c6-4ffc-9ba9-6e96d20724f0",2,1,6,2,2,2378.00,870.00,"2026-05-15","2026-03-24",68,120,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"a44bb9ae-a27e-4d43-9e42-cd8eff4fa87e",2,3,6,9,9,2129.00,3145.00,"2026-06-02","2026-06-06",50,46,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"a46c0a24-437b-43c4-ad32-5f624cbcded8",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a4b41e98-44f3-4946-bfcc-3eb652d73e13",2,1,9,2,2,3053.50,635.00,"2025-11-21","2025-01-28",243,540,0,"Lumina Silver Shampoo 300ml Tec Italy","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"a53299ba-bdaa-481a-8939-93e58b5b1269",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a53d043a-25c6-48f2-975a-e917517c47c3",2,1,6,2,2,2278.00,420.00,"2026-05-17","2025-09-30",66,295,0,"Agua Micelar Jelly Purificante","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"a5614c50-bb38-4735-a749-27e41b2999a4",7,4,32,7,7,10220.50,2125.00,"2026-06-25","2025-12-11",27,223,0,"L´clat Shampoo Negro 12oz","Tratamiento capilar","AVYNA","12oz","Corte de Cabello Dama"
"a579f5f5-2d06-4364-9831-59190b76be53",12,9,101,18,18,45833.50,6756.00,"2026-07-02","2025-08-26",20,330,0,"Xtiling Mousse","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"a5a9cebc-68bf-43a8-994c-5a17a177b64b",1,1,1,2,2,549.00,800.00,"2026-07-09","2026-06-28",13,24,0,"L´clat Brume Protector","Protector térmico","LECLAT","Única","Corte de Cabello Dama"
"a61ead58-e8d3-4541-90e2-0a96f3481716",2,1,12,1,1,3220.00,645.00,"2026-05-23","2026-02-08",60,164,0,"Fiber Paste/Cera Fibrosa","Tratamiento capilar","AVYNA","150ml","Botox Capilar"
"a6c7e210-faf5-4733-bfc3-81df29b22896",2,1,7,1,1,2520.00,330.00,"2026-02-04","2024-11-17",168,612,0,"Shampoo Active 300ml NBC","Shampoo","AVYNA","300ml","Corte de Cabello Dama"
"a6d6f3ea-a334-4a19-821c-05c3bfadc54e",1,1,2,1,1,889.00,300.00,"2026-07-08","2026-07-18",14,4,0,"Xtyling Curly","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"a6f11caa-5efc-4273-8f49-a72f8b23d9ba",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a7633fa3-3f74-4c4c-b03a-ceb974d1059e",7,3,31,10,10,10814.50,3922.25,"2026-07-11","2025-12-27",11,207,0,"Platina Shampoo Negro 400ml","Shampoo","AVYNA","400ml","Corte de Cabello Dama"
"a79ee82c-a175-40d5-a0ee-0fe0473ef6b0",2,3,4,6,6,1788.00,2134.50,"2026-01-07","2026-01-13",196,190,0,"Fluido Ialuronico","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"a810a4a5-0c54-4eb0-86c8-f42d50bb16d6",2,1,4,1,1,1128.00,265.00,"2026-05-13","2025-12-31",70,203,0,"Mashera Solido Ialuronico","Maquillaje","AVYNA","Sin tamaño","Depilaciones Cera y Navaja"
"a879e0c1-a9f7-4457-84c3-0e36d3d40df5",1,0,4,0,0,852.00,0.00,"2026-07-16","Sin compra local",6,-1,0,"Agua Micelar Garnier","Cuidado facial","GARNIER","Única","No compró servicios"
"a95ea353-7d87-4987-a82b-8ed8bd60aa3e",1,1,2,2,2,595.50,240.00,"2026-07-05","2026-06-28",17,24,0,"Cera 4x4 Telaraña","Producto de peinado","LECLAT","Única","Depilaciones Cera y Navaja"
"a9615a65-b4c7-4330-8864-b3d6e8d6d5b7",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"a9740682-e99f-4279-a6c8-cf931304cb84",1,1,3,2,2,1191.50,625.00,"2026-06-28","2026-06-24",24,28,0,"Gel Extra Forte","Producto de peinado","AVYNA","500ml","Depilaciones Cera y Navaja"
"aa8a28ef-b424-466c-b6d7-19c7be4c9a2c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"aab52529-cdfd-457f-989f-04aad86408d2",1,0,1,0,0,403.00,0.00,"2026-07-02","Sin compra local",20,-1,0,"Mashera Di Argan","Tratamiento capilar","AVYNA","500ml","No compró servicios"
"aabff63a-b822-43fc-b77d-f3cf8162346f",2,4,8,9,9,1759.50,2122.75,"2026-01-13","2026-01-08",190,195,0,"Bissu 15 Oscuro","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"ab00b9ef-fb50-4bde-84c2-3dd0e45ebda7",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ab256862-5ba1-4ec2-9041-5a7016699748",1,1,3,2,2,1229.00,925.00,"2026-06-23","2026-06-29",29,23,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"ab2d7b05-9cea-4d11-9985-8ebe94fc580f",1,1,3,1,1,1059.00,320.00,"2026-07-06","2026-06-21",16,31,0,"Mashera Di Argan","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"ab6436c0-c8bf-46aa-93ba-612e1a8d2851",1,1,4,2,2,1079.00,1040.00,"2026-07-04","2026-06-16",18,36,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"ab681210-5a09-4746-aec6-1575ae86380e",2,3,8,7,7,2729.00,2465.50,"2026-04-05","2026-04-06",108,107,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","500ml","Depilaciones Cera y Navaja"
"abbeeb0c-ccbf-4afc-92e8-2a903b960f80",2,1,7,2,2,2197.00,655.00,"2026-06-15","2026-01-17",37,186,0,"Pozione Booster","Tratamiento capilar","AVYNA","300ml","Depilaciones Cera y Navaja"
"abd9d881-b374-419c-bf0e-6ac155c08c30",7,3,32,7,7,9851.50,2281.00,"2026-05-23","2025-08-21",60,335,0,"120 Artist Matte Ink","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"abf84f8b-0018-41fd-88b3-1eb48b56a845",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ac9c42ac-948f-430a-b017-4d98c6fb0f37",2,2,11,2,2,2889.00,650.00,"2026-06-05","2026-02-16",47,156,0,"Lozione Di Agave","Tratamiento capilar","AVYNA","50ml","Corte de Cabello Dama"
"acb26422-f83a-41d4-91b8-ea7997b9ed45",1,1,4,2,2,939.00,560.00,"2026-06-20","2026-06-25",32,27,0,"Agua Micelar Jelly Purificante","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"acc6fa4d-1971-4150-91e6-80f52d188961",2,3,6,5,5,2258.00,1448.00,"2026-02-09","2026-01-26",163,177,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","Única","Corte de Cabello Dama"
"acfb8197-3556-4d90-b8b6-4418f7bc78dd",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ad0c5600-1dff-4c24-81c2-053db601703b",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ad23d844-2e47-4f4d-b3ac-471a7662797e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"adca79c2-3e72-454b-aaf8-26b3187c72c7",12,14,93,43,43,41931.50,16302.50,"2026-07-04","2026-07-19",18,3,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"adf201e4-6348-4c68-b434-70bf1ce4f2f3",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"adf20f68-281e-4a33-bb9b-8256935df3f1",1,1,3,1,1,969.00,115.00,"2026-07-19","2026-07-18",3,4,0,"The Falsies Volumexpress Mascara De...","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"adfcf6e8-e8f0-4099-8bfb-1ad04d68b16e",2,4,9,13,13,2482.50,3356.00,"2026-06-04","2026-06-05",48,47,0,"Xtra Fixx Gel 300ml","Producto de peinado","AVYNA","300ml","Depilaciones Cera y Navaja"
"ae74bf18-dace-48a8-ac8e-726b6938426a",7,3,33,6,6,11480.00,2202.00,"2026-05-08","2025-04-28",75,450,0,"Fluido Di Argan","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"ae74e283-aac3-4c8a-b366-42346e16e57e",1,1,2,1,1,799.00,350.00,"2026-07-12","2026-06-26",10,26,0,"Bronze Rubor Jafra","Maquillaje","JAFRA","Única","Corte de Cabello Dama"
"aeefc0cb-d983-4690-a2c8-ec805848e0a3",2,2,7,5,5,2139.00,1355.00,"2026-04-24","2025-09-19",89,306,0,"220 Lumi Matte 30h","Maquillaje","MAYBELLINE","30ml","Depilaciones Cera y Navaja"
"af29e115-7320-4e77-8b91-86f73f63bc0d",7,3,35,7,7,10904.50,2007.00,"2026-06-24","2025-03-09",28,500,0,"Definition Liquid Gel 300ml","Producto de peinado","NBC","300ml","Corte de Cabello Dama"
"afabde59-a05d-437e-96f5-42fffe2412a8",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"afad191a-c738-4628-8119-b6e8bcb1018e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"afeef580-a7be-445b-81b4-6298a31ee5a9",2,2,6,5,5,2264.00,1290.00,"2026-01-26","2025-05-17",177,431,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","Sin tamaño","Depilaciones Cera y Navaja"
"affc0212-0e04-46c4-96f3-45f80c8e7660",1,0,1,0,0,479.00,0.00,"2026-07-18","Sin compra local",4,-1,0,"Lisciante Di Argan Aceite De Argan","Tratamiento capilar","AVYNA","250ml","No compró servicios"
"b007286c-eec6-4fa8-a84a-ce15c60e236d",1,0,3,0,0,1049.00,0.00,"2026-06-18","Sin compra local",34,-1,0,"Pozione 10","Tratamiento capilar","AVYNA","250ml","No compró servicios"
"b06c60c5-5460-4ed7-9dfa-b735c99bd533",2,3,8,8,8,2783.50,2863.00,"2026-04-12","2026-04-16",101,97,0,"Colageno Mg","Tratamiento capilar","AVYNA","Única","Corte de Cabello Dama"
"b08d028f-8649-4097-a67e-15e40f958be9",2,1,3,1,1,1639.00,700.00,"2026-01-29","2025-01-04",174,564,0,"Silk System Shine 300ml","Tratamiento capilar","AVYNA","300ml","Botox Capilar"
"b0ea5f02-0ae7-4978-abc9-4b25dccd9460",7,3,42,10,10,11663.00,2968.00,"2026-07-09","2026-02-24",13,148,0,"340 Lumi Matte 30h","Maquillaje","MAYBELLINE","30ml","Depilaciones Cera y Navaja"
"b117dfd5-b9e6-4599-bb22-4b6a43c5026b",2,3,12,9,9,2900.00,2115.00,"2026-04-06","2026-03-23",107,121,0,"110 Awestruck Vinyl Ink","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"b117fcbd-b421-4ff0-a449-daf7820de359",1,0,4,0,0,579.00,0.00,"2026-06-18","Sin compra local",34,-1,0,"Cera 4x4 Telaraña","Producto de peinado","LECLAT","Única","No compró servicios"
"b1c614dd-6d42-4dcd-86e2-a15eea771c77",2,3,9,4,4,3230.00,1555.00,"2026-06-03","2026-06-05",49,47,0,"Curless Protector De Calor 110ml","Protector térmico","NBC","110ml","Corte de Cabello Dama"
"b1cba2ab-3082-4e9c-92e7-83247e02da9e",1,1,4,1,1,1319.00,536.75,"2026-06-20","2026-06-05",32,47,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","500ml","Botox Capilar"
"b1f7cbb4-0151-43a9-ac64-fa67f5a8f3a2",2,1,7,1,1,2139.00,310.00,"2025-09-12","2024-10-18",313,642,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"b308c045-1687-4496-9e20-bb6b0a6d97e4",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b3611ac1-6984-445f-9320-f2541b16ffc0",12,16,90,49,49,41478.50,19131.50,"2026-05-31","2026-07-06",52,16,0,"Liquid Silk Queratina","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"b3699aeb-6c60-459a-bbe9-480e0c3d1453",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b394c449-e3ae-4714-adf4-3afe4d50d551",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b3d5756b-7551-482f-a485-f49f5bf604e4",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b512a4e2-d654-4f5d-89a7-693d36e5cf00",2,1,3,3,3,1409.00,1050.00,"2026-04-20","2024-07-04",93,748,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"b56534ac-4dc4-4ef3-b337-9864dfe057a0",2,1,6,2,2,1799.00,595.00,"2026-03-29","2025-01-25",115,543,0,"Gel Extra Forte","Producto de peinado","AVYNA","100ml","Depilaciones Cera y Navaja"
"b583633f-1668-443d-8b73-00ac86608824",1,1,2,3,3,569.00,840.00,"2026-06-18","2026-06-24",34,28,0,"10 Current Mood Teddy Tint","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"b608c6e4-addf-43db-8fa3-f264a85239d2",2,1,7,2,2,2441.50,760.00,"2026-06-05","2025-09-02",47,323,0,"L´clat Brume Protector","Protector térmico","LECLAT","Única","Corte de Cabello Dama"
"b6b12b24-45ba-4f9a-bb9c-e5009f04bbb9",12,8,82,22,22,33317.00,9158.00,"2026-06-28","2025-08-27",24,329,0,"Shampoo Platino","Shampoo","AVYNA","1L","Corte de Cabello Dama"
"b6b4661c-4177-40eb-9539-0a1c23bb334a",1,1,4,1,1,559.00,250.00,"2026-07-06","2026-07-06",16,16,0,"Espresso Mk Sombras","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"b6c9631e-c8d3-4415-ba48-92c84aad8cb1",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b76e34aa-4357-476f-a929-1dccddad4b9e",7,9,31,21,21,9418.50,8192.50,"2026-06-02","2026-06-01",50,51,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"b7769c7e-34ae-4e95-a436-8c2100d350f0",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b79224bc-28dd-4c20-84ad-04f7964ce317",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b7aca767-db00-495a-92cb-95e93741aca3",2,1,6,3,3,2480.00,869.25,"2026-06-10","2025-08-13",42,343,0,"Xtra Fixx Gel 300ml","Producto de peinado","AVYNA","300ml","Depilaciones Cera y Navaja"
"b7d7f540-0481-4c29-8752-1741b91666ab",2,1,8,2,2,2443.00,600.00,"2026-04-28","2025-06-14",85,403,0,"Durazno Rubor Jafra","Maquillaje","JAFRA","Única","Corte de Cabello Dama"
"b80b9e44-1f10-41a2-9746-d1fe4dd41eed",2,3,5,6,6,1759.00,1930.50,"2026-04-24","2026-04-11",89,102,0,"Lisciante Di Argan Aceite De Argan","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"b812868a-3ada-468c-8d47-a43361952bf3",2,1,8,3,3,2339.50,955.00,"2026-05-24","2026-01-30",59,173,0,"Definition Liquid Gel 300ml","Producto de peinado","NBC","300ml","Depilaciones Cera y Navaja"
"b822dade-4dd9-4ff3-b2da-2f14a78afc88",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b84654ab-a69e-49f6-9274-40a99e026f31",1,2,6,5,5,1425.00,1620.00,"2026-06-30","2026-06-27",22,25,0,"Punchy Vinly Ink","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"b8b2d99c-eb24-4c2f-9e85-166049837195",7,3,40,6,6,9147.00,1685.00,"2026-06-11","2025-08-22",41,334,0,"Agua Micelar Piel Mixta","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"b93623a6-ea89-4e82-92b5-99912809a053",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"b96ba082-73c7-4148-a2c0-05cfa2424967",7,4,24,6,6,7805.50,1865.00,"2026-06-02","2025-09-06",50,319,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"b9b687ea-a0d0-45a1-b771-889523cb6759",2,3,6,7,7,1778.00,2646.50,"2025-11-10","2025-11-19",254,245,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"b9e3554f-6637-4f31-b532-bf407d072ca8",2,1,5,1,1,1899.00,250.00,"2026-06-03","2026-03-17",49,127,0,"15 Beneficios 300ml Isseda","Tratamiento capilar","AVYNA","300ml","Depilaciones Cera y Navaja"
"b9f93cbe-90c9-4615-9a2d-855099911ce1",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"ba7a0086-90e3-4f85-9339-d87ef104b834",2,2,6,2,2,2095.50,470.00,"2026-02-12","2025-02-05",160,532,0,"Thermo Dual 200ml","Protector térmico","NEURONE","200ml","Depilaciones Cera y Navaja"
"badc0ca8-a722-4420-af87-5ecbc55e09c0",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"bb16ae56-1062-4365-85a5-dd3645b6d661",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"bb3c4241-9201-438c-8374-d775b8955145",7,9,49,19,19,10136.00,4822.25,"2026-06-08","2026-06-02",44,50,0,"Agua Micelar Jelly Purificante","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"bb561884-d8aa-4d72-a6d5-604489c0613c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"bb80d4b6-7d2b-493f-b0a5-6d8997856ec3",2,1,7,3,3,2430.50,997.50,"2026-03-09","2025-09-22",135,303,0,"Fiber Paste/Cera Fibrosa","Producto de peinado","AVYNA","150ml","Corte de Cabello Dama"
"bbab3e7f-15d5-44df-b42b-3a8223ddc711",12,9,102,20,20,43701.00,8282.00,"2026-05-30","2025-07-14",53,373,0,"Curless Protector De Calor 300ml","Protector térmico","MAYBELLINE","300ml","Corte de Cabello Dama"
"bbe2c8ec-19ed-440f-a5ef-3e145b62c8b2",1,0,4,0,0,1159.00,0.00,"2026-06-21","Sin compra local",31,-1,0,"Shampoo Solido Ialuronico","Shampoo","AVYNA","Sin tamaño","No compró servicios"
"bbfc498c-9d4b-438e-aa90-b5542c76b1cd",7,8,33,21,21,8613.00,5728.50,"2026-06-24","2026-07-02",28,20,0,"Bronze Rubor Jafra","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"bc117c21-6896-4605-8834-763a09dd17ef",1,1,4,2,2,1350.00,1000.00,"2026-07-17","2026-07-20",5,2,0,"Chocolatto Tatamiento Intensivo","Tratamiento capilar","CHOCOLATTO","250ml","Botox Capilar"
"bc1ceae1-9cc3-4900-8fe6-1d0d5d43a7c3",2,1,9,2,2,2592.50,657.00,"2026-05-07","2025-07-26",76,361,0,"325 Shot Caller","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"bc73e3db-ca7a-45a5-87f4-edf93130b3ba",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"bc88e689-a496-43da-96fa-cb012bc24b55",2,1,6,2,2,1712.00,551.00,"2025-12-10","2024-10-16",224,644,0,"Lozione Di Cheratina","Tratamiento capilar","AVYNA","10ml","Depilaciones Cera y Navaja"
"bcd9355e-a070-4123-8712-c9e6b352ce86",7,3,31,4,4,10557.00,1930.00,"2026-06-02","2025-06-03",50,414,0,"Lumina Silver Shampoo 300ml Tec Italy","Tratamiento capilar","AVYNA","300ml","Botox Capilar"
"bce852ed-0a55-45ee-b66c-271d085ca1ec",2,1,9,1,1,2910.00,225.00,"2026-05-10","2025-12-31",73,203,0,"Silk System Shine 60ml","Protector térmico","LECLAT","60ml","Depilaciones Cera y Navaja"
"bcec9b6b-894b-43fb-85d1-736cadee7106",1,1,2,2,2,878.00,562.50,"2026-07-06","2026-07-15",16,7,0,"Gel Extra Forte","Producto de peinado","AVYNA","500ml","Depilaciones Cera y Navaja"
"bcf3e9f4-092e-4948-a27a-e342359314b8",2,1,5,1,1,1949.00,342.00,"2026-01-16","2025-06-04",187,413,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"bd2977f1-04a6-4c30-a9f0-adbe1d8a389e",2,1,13,2,2,3060.00,351.00,"2025-10-17","2024-11-08",278,621,0,"Fit Me 120 Maybelline Base De Maquillaje","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"bd4c2dea-fa6a-4810-9518-ffe29f7138ae",7,4,28,10,10,10638.00,3149.00,"2026-07-09","2026-03-15",13,129,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"bd774135-1d57-4d98-8544-41fee8b8ef06",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"bdd3617a-ff7a-4b61-a6b5-5138c7462bf9",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"bde9504f-8038-4a66-9dbb-5cf2f2b4982e",2,1,3,3,3,1128.00,830.00,"2026-03-17","2025-10-05",127,290,0,"01 Fit Me Tint","Tratamiento capilar","TEC ITALY","Única","Depilaciones Cera y Navaja"
"bdfdf932-4046-4af5-9039-07feaf1c8f5e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"be0b896a-743c-4030-9553-41a8b7052ad0",0,2,0,0,0,0.00,1000.00,"Sin compra online","2026-07-07",-1,15,0,"No compró productos","Sin categoría","Sin marca","Sin presentación","No compró servicios"
"be465a9b-8241-4ea8-ac44-24e4b6b0af8a",7,8,33,20,20,10808.50,7359.50,"2026-05-24","2026-05-30",59,53,0,"Silk System Shine 125ml","Tratamiento capilar","AVYNA","125ml","Corte de Cabello Dama"
"be71a9d5-d0ed-4d2b-94e9-321788ea842a",1,0,4,0,0,1330.00,0.00,"2026-06-28","Sin compra local",24,-1,0,"Shampoo Solido Ialuronico","Shampoo","AVYNA","Sin tamaño","No compró servicios"
"be895bb2-98dc-4a3c-b9bf-00b051625b8c",1,1,3,2,2,1349.00,1160.00,"2026-06-17","2026-06-05",35,47,0,"Shampoo Platino","Tratamiento capilar","AVYNA","1L","Botox Capilar"
"bed4029d-c86b-472f-b7b1-15ced5639431",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
